"REW";"WR";"WR2";"RUinst";"Psoil";"Ksoil";"Kplant";"Ktotal";"ECav1";"ECav2";"ECav3";"ETurg1";"ETurg2";"E1";"E2";"CumE";"Edead";"Pmin";"PLC";"WatRelX";"WatRelS";"WatCS";"WatCX";"Pturg";"Rs"
0.20264221528185;85.5578933907674;82.7112486098808;36.5578933907674;-3.66419765938613;0.402768988711878;0.942303112481648;0.282163663447869;0;0.05;-0.297135381488402;0.0703747445347703;0.12037474453477;0.0703747445347703;0.12037474453477;0.0390014172292656;0.0390014172292656;-4.0908108634531;0.532646016686616;0.0184562044273562;0.00151874519532165;1.36201486021036;2.27134035890304;0.0790088802570854;0.213398504427531
0.202536805489016;85.5199563045135;82.6743019607803;36.5199563045135;-3.67174387312141;0.400594018127296;0.934707966626769;0.280414785870011;0;0.05;-0.297409777668026;0.0640328675939609;0.114032867593961;0.0640328675939609;0.114032867593961;0.0369466491004433;0.0369466491004433;-4.07840170052578;0.532646016686616;0;-0.000990437153451874;1.36300529736381;2.27134035890304;0.0790088802570854;0.21278712346861
0.202326627725837;85.4945425854365;82.6373553116799;36.4945425854365;-3.68684853987813;0.39628898048035;0.934707966626769;0.278298509960123;0;0.05;-0.299368847684405;0.0640328675939609;0.114032867593961;0.0640328675939609;0.114032867593961;0.0369466491004433;0.0369466491004433;-4.09659873081627;0.534720228976151;0.01008067172714;0.00145225829633471;1.36155303906748;2.2612596871759;0.0747327585637261;0.213683579207088
0.202185831498263;85.4592015941471;82.6015315135298;36.4592015941471;-3.69701056668781;0.393428512443405;0.930559542047699;0.276519606899748;0;0.05;-0.30026526124666;0.0605672782410225;0.110567278241023;0.0605672782410225;0.110567278241023;0.0358237981500913;0.0358237981500913;-4.09686386996952;0.534815219340844;0.000461653172410481;2.11536882285013e-05;1.36153188537925;2.26079803400349;0.0745368910801285;0.213696637039328
0.201990036532671;85.4534199329225;82.5657591474964;36.4534199329225;-3.71120053469898;0.389481692547742;0.930369561318312;0.274547537365094;0;0.05;-0.302019664343257;0.0604085371399924;0.110408537139992;0.0604085371399924;0.110408537139992;0.0357723660333575;0.0357723660333575;-4.1133477846784;0.540715615144447;0.0286759236055123;0.00131478120329591;1.36021710417595;2.23212211039798;0.0623629910496111;0.214508230374696
0.201958005168546;85.4183076826916;82.5331834807619;36.4183076826916;-3.71352845175649;0.388839424472608;0.918568769711105;0.273193753367885;0;0.05;-0.301166388677968;0.0505421812794898;0.10054218127949;0.0505421812794898;0.10054218127949;0.0325756667345547;0.0325756667345547;-4.08155363549522;0.540715615144447;0;-0.00253658349640073;1.36275368767235;2.23212211039798;0.0623629910496111;0.212942438092967
0.201763477466435;85.387071317017;82.5006078140273;36.387071317017;-3.72770532968664;0.384959425625915;0.918568769711105;0.271272771276318;0;0.05;-0.302894515895562;0.0505421812794898;0.10054218127949;0.0505421812794898;0.10054218127949;0.0325756667345547;0.0325756667345547;-4.09833663487236;0.540715615144447;0;0.00133930105996255;1.36141438661239;2.23212211039798;0.0623629910496111;0.213769167142326
0.201590422808958;85.3556938006239;82.4680321472927;36.3556938006239;-3.74037430296317;0.381537176172377;0.918568769711105;0.269568903692345;0;0.05;-0.304407192985141;0.0505421812794898;0.10054218127949;0.0505421812794898;0.10054218127949;0.0325756667345547;0.0325756667345547;-4.11334826213406;0.540715785891926;8.29832746538362e-07;0.00119732050871633;1.36021706610367;2.23212128056524;0.062362638528517;0.214508253876102
0.201416586153041;85.350643599662;82.4354565731254;36.350643599662;-3.75315486465479;0.37812717427886;0.918568428216148;0.267862159380218;0;0.05;-0.305903302929569;0.0505418955782311;0.100541895578231;0.0505418955782311;0.100541895578231;0.0325755741673469;0.0325755741673469;-4.1285042451379;0.546130834610123;0.0263171367704373;0.00120823643510823;1.35900882966856;2.2058041437948;0.0511752641293666;0.215254078836045
0.201388607200344;85.3185936587429;82.4058186501469;36.3185936587429;-3.75521699894396;0.377580916985941;0.907738330779754;0.266661120896547;0;0.05;-0.305081586872524;0.0414750709213834;0.0914750709213834;0.0414750709213834;0.0914750709213834;0.0296379229785282;0.0296379229785282;-4.09825564894975;0.546130834610123;0;-0.00241201794060267;1.36142084760917;2.2058041437948;0.0511752641293666;0.21376517887271
